# File: Scout_bld_calibration.csv
# Title: Buildings sector calibration from Scout model
# Units: unitless shares
# Comments: Scout output data processed to compute shares of service/technology within state/sector/fuel
# Source:  LBNL team (Aven Satre-Meloy) provided for DECARB project
# Column types: cccccin
# ----------
state,sector,fuel,service,technology,year,share
New Hampshire,resid,electricity,cooling,air conditioning,2015,0.1104940290689659
New Hampshire,resid,electricity,furnace fans,electricity,2015,0.028971345432262624
New Hampshire,resid,electricity,other,electricity,2015,0.38434012788955296
New Hampshire,resid,electricity,lighting,fluorescent,2015,0.021039662340461125
New Hampshire,resid,electricity,lighting,solid state,2015,0.0016283191716339328
New Hampshire,resid,electricity,lighting,incandescent,2015,0.094101541593267
New Hampshire,resid,electricity,hot water,electric resistance water heater,2015,0.11008472764770215
New Hampshire,resid,electricity,refrigerators,refrigerator,2015,0.07244081105053196
New Hampshire,resid,electricity,cooking,electric oven,2015,0.01516629796755599
New Hampshire,resid,electricity,clothes dryers,clothes dryer,2015,0.04530691535569619
New Hampshire,resid,electricity,computers,electricity,2015,0.031146036633684496
New Hampshire,resid,electricity,clothes washers,clothes washer,2015,0.008510959654248298
New Hampshire,resid,electricity,dishwashers,dishwasher,2015,0.005757559860791157
New Hampshire,resid,electricity,freezers,freezer,2015,0.014402819220708086
New Hampshire,resid,gas,heating,gas furnace,2015,0.8625986444221538
New Hampshire,resid,gas,hot water,gas water heater,2015,0.11229595635065717
New Hampshire,resid,gas,cooking,gas oven,2015,0.010756033528997526
New Hampshire,resid,gas,clothes dryers,clothes dryer,2015,0.003178109138698218
New Hampshire,resid,gas,other,gas,2015,0.011171256559493189
New Hampshire,resid,refined liquids,heating,fuel furnace,2015,0.916396183490323
New Hampshire,resid,refined liquids,hot water,fuel water heater,2015,0.06463696550412922
New Hampshire,resid,refined liquids,other,refined liquids,2015,0.01276168578658568
New Hampshire,resid,refined liquids,cooking,lpg oven,2015,0.006205165218962036
New Hampshire,resid,biomass,heating,wood furnace,2015,1
New Hampshire,comm,electricity,heating,electric heat pump,2015,0.03396153461378125
New Hampshire,comm,electricity,heating,electric furnace,2015,0.030109036473559794
New Hampshire,comm,electricity,cooling,air conditioning,2015,0.13846645142714856
New Hampshire,comm,electricity,hot water,electric heat pump water heater,2015,2.2359090535279536e-4
New Hampshire,comm,electricity,hot water,electric resistance water heater,2015,0.007390731447132958
New Hampshire,comm,electricity,ventilation,ventilation,2015,0.1112340535203851
New Hampshire,comm,electricity,cooking,electric range,2015,0.017092966567380106
New Hampshire,comm,electricity,lighting,incandescent,2015,0.009656608463220017
New Hampshire,comm,electricity,lighting,fluorescent,2015,0.10343611840904807
New Hampshire,comm,electricity,lighting,solid state,2015,0.014642065334602834
New Hampshire,comm,electricity,refrigeration,refrigeration,2015,0.2073971046044769
New Hampshire,comm,electricity,office,office equipment,2015,0.15703716105763846
New Hampshire,comm,electricity,other,electricity,2015,0.1693525771762732
New Hampshire,comm,gas,heating,gas furnace,2015,0.8660222316116891
New Hampshire,comm,gas,cooling,gas cooling,2015,0.0056114257335707195
New Hampshire,comm,gas,hot water,gas water heater,2015,0.0655061881995785
New Hampshire,comm,gas,cooking,gas range,2015,0.06286015445516163
New Hampshire,comm,refined liquids,heating,fuel furnace,2015,0.9919250261760595
New Hampshire,comm,refined liquids,hot water,fuel water heater,2015,0.008074973823940472
New Jersey,resid,electricity,heating,electric furnace,2015,0.09175733096534838
New Jersey,resid,electricity,heating,electric heat pump,2015,0.05541518750983971
New Jersey,resid,electricity,cooling,air conditioning,2015,0.2344815805322598
New Jersey,resid,electricity,furnace fans,electricity,2015,0.02135096512791867
New Jersey,resid,electricity,other,electricity,2015,0.2555390842619099
New Jersey,resid,electricity,lighting,fluorescent,2015,0.01558928142937758
New Jersey,resid,electricity,lighting,solid state,2015,0.0012063724853666313
New Jersey,resid,electricity,lighting,incandescent,2015,0.06971667589721631
New Jersey,resid,electricity,hot water,electric resistance water heater,2015,0.10356901135940949
New Jersey,resid,electricity,refrigerators,refrigerator,2015,0.058933796211425055
New Jersey,resid,electricity,cooking,electric oven,2015,0.00855521115517811
New Jersey,resid,electricity,clothes dryers,clothes dryer,2015,0.03250070186742732
New Jersey,resid,electricity,computers,electricity,2015,0.027363764709087357
New Jersey,resid,electricity,clothes washers,clothes washer,2015,0.00643376966938556
New Jersey,resid,electricity,dishwashers,dishwasher,2015,0.004520885489625018
New Jersey,resid,electricity,freezers,freezer,2015,0.013066381329225042
New Jersey,resid,gas,heating,gas furnace,2015,0.8510849381608006
New Jersey,resid,gas,hot water,gas water heater,2015,0.10767168010988377
New Jersey,resid,gas,cooking,gas oven,2015,0.01510001867449949
New Jersey,resid,gas,clothes dryers,clothes dryer,2015,0.004002124817858469
New Jersey,resid,gas,other,gas,2015,0.022141238236957766
New Jersey,resid,refined liquids,heating,fuel furnace,2015,0.8932090234999782
New Jersey,resid,refined liquids,hot water,fuel water heater,2015,0.07347761229078166
New Jersey,resid,refined liquids,other,refined liquids,2015,0.028016803949998233
New Jersey,resid,refined liquids,cooking,lpg oven,2015,0.0052965602592419635
New Jersey,resid,biomass,heating,wood furnace,2015,1
New Jersey,comm,electricity,heating,electric heat pump,2015,0.02000903251440471
New Jersey,comm,electricity,heating,electric furnace,2015,0.02899709798168527
New Jersey,comm,electricity,cooling,air conditioning,2015,0.24729689756445633
New Jersey,comm,electricity,hot water,electric heat pump water heater,2015,3.349514326287457e-4
New Jersey,comm,electricity,hot water,electric resistance water heater,2015,0.0052806947517824694
New Jersey,comm,electricity,ventilation,ventilation,2015,0.13464178096344664
New Jersey,comm,electricity,cooking,electric range,2015,0.013472399624248989
New Jersey,comm,electricity,lighting,incandescent,2015,0.01114844522446643
New Jersey,comm,electricity,lighting,fluorescent,2015,0.1139183910098924
New Jersey,comm,electricity,lighting,solid state,2015,0.01349042994075087
New Jersey,comm,electricity,refrigeration,refrigeration,2015,0.14878918267196134
New Jersey,comm,electricity,office,office equipment,2015,0.14403515712543366
New Jersey,comm,electricity,other,electricity,2015,0.11858553919484216
New Jersey,comm,gas,heating,gas furnace,2015,0.77766213171301
New Jersey,comm,gas,cooling,gas cooling,2015,0.019529160172252324
New Jersey,comm,gas,hot water,gas water heater,2015,0.14098441311082638
New Jersey,comm,gas,cooking,gas range,2015,0.06182429500391129
New Jersey,comm,refined liquids,heating,fuel furnace,2015,0.9786693035738564
New Jersey,comm,refined liquids,hot water,fuel water heater,2015,0.021330696426143575
New Mexico,resid,electricity,heating,electric furnace,2015,0.09490114956513777
New Mexico,resid,electricity,heating,electric heat pump,2015,0.0297691234219265
New Mexico,resid,electricity,cooling,air conditioning,2015,0.2730243617073484
New Mexico,resid,electricity,furnace fans,electricity,2015,0.017219654592057845
New Mexico,resid,electricity,other,electricity,2015,0.29227012513040707
New Mexico,resid,electricity,lighting,fluorescent,2015,0.014019843598722466
New Mexico,resid,electricity,lighting,solid state,2015,0.0010876364431039397
New Mexico,resid,electricity,lighting,incandescent,2015,0.06285454985949936
New Mexico,resid,electricity,hot water,electric resistance water heater,2015,0.06958890598098928
New Mexico,resid,electricity,refrigerators,refrigerator,2015,0.05500800263529481
New Mexico,resid,electricity,cooking,electric oven,2015,0.008952008987785995
New Mexico,resid,electricity,clothes dryers,clothes dryer,2015,0.03476295886641157
New Mexico,resid,electricity,computers,electricity,2015,0.022069544609039538
New Mexico,resid,electricity,clothes washers,clothes washer,2015,0.006242685161240029
New Mexico,resid,electricity,dishwashers,dishwasher,2015,0.004595623012240605
New Mexico,resid,electricity,freezers,freezer,2015,0.013633826428794868
New Mexico,resid,gas,heating,gas furnace,2015,0.7605744813467344
New Mexico,resid,gas,hot water,gas water heater,2015,0.1787022611753853
New Mexico,resid,gas,cooking,gas oven,2015,0.012635534408334582
New Mexico,resid,gas,clothes dryers,clothes dryer,2015,0.00466452031684902
New Mexico,resid,gas,other,gas,2015,0.043423202752696684
New Mexico,resid,refined liquids,heating,fuel furnace,2015,0.6552763341517924
New Mexico,resid,refined liquids,hot water,fuel water heater,2015,0.1800857769745705
New Mexico,resid,refined liquids,other,refined liquids,2015,0.13482491270445845
New Mexico,resid,refined liquids,cooking,lpg oven,2015,0.02981297616917857
New Mexico,resid,biomass,heating,wood furnace,2015,1
New Mexico,comm,electricity,heating,electric heat pump,2015,0.026539857834148126
New Mexico,comm,electricity,heating,electric furnace,2015,0.02506182156392187
New Mexico,comm,electricity,cooling,air conditioning,2015,0.2392053867398901
New Mexico,comm,electricity,hot water,electric heat pump water heater,2015,9.651837409886873e-5
New Mexico,comm,electricity,hot water,electric resistance water heater,2015,0.004447506205438116
New Mexico,comm,electricity,ventilation,ventilation,2015,0.12394195978572918
New Mexico,comm,electricity,cooking,electric range,2015,0.025241002329511753
New Mexico,comm,electricity,lighting,incandescent,2015,0.011667754352266666
New Mexico,comm,electricity,lighting,fluorescent,2015,0.1053865890851577
New Mexico,comm,electricity,lighting,solid state,2015,0.012394685012733955
New Mexico,comm,electricity,refrigeration,refrigeration,2015,0.13823310272875708
New Mexico,comm,electricity,office,office equipment,2015,0.15559880071114912
New Mexico,comm,electricity,other,electricity,2015,0.13218501527719745
New Mexico,comm,gas,heating,gas furnace,2015,0.7615822216229333
New Mexico,comm,gas,cooling,gas cooling,2015,0.012006014901010076
New Mexico,comm,gas,hot water,gas water heater,2015,0.16119915105045798
New Mexico,comm,gas,cooking,gas range,2015,0.06521261242559866
New Mexico,comm,refined liquids,heating,fuel furnace,2015,0.9985418393671723
New Mexico,comm,refined liquids,hot water,fuel water heater,2015,0.0014581606328275402
New York,resid,electricity,heating,electric furnace,2015,0.08554058318345305
New York,resid,electricity,heating,electric heat pump,2015,0.04602797058409823
New York,resid,electricity,cooling,air conditioning,2015,0.19952836968655246
New York,resid,electricity,furnace fans,electricity,2015,0.025427255272539664
New York,resid,electricity,other,electricity,2015,0.2692232701246984
New York,resid,electricity,lighting,fluorescent,2015,0.018175473207654304
New York,resid,electricity,lighting,solid state,2015,0.0014057676611473858
New York,resid,electricity,lighting,incandescent,2015,0.08123998543183862
New York,resid,electricity,hot water,electric resistance water heater,2015,0.10058900275710837
New York,resid,electricity,refrigerators,refrigerator,2015,0.06849061417193657
New York,resid,electricity,cooking,electric oven,2015,0.00886523610366413
New York,resid,electricity,clothes dryers,clothes dryer,2015,0.0343623834869382
New York,resid,electricity,computers,electricity,2015,0.03284580278934581
New York,resid,electricity,clothes washers,clothes washer,2015,0.007298563140512026
New York,resid,electricity,dishwashers,dishwasher,2015,0.005138386979439956
New York,resid,electricity,freezers,freezer,2015,0.01584133541907283
New York,resid,gas,heating,gas furnace,2015,0.8621914562527885
New York,resid,gas,hot water,gas water heater,2015,0.10174411563967828
New York,resid,gas,cooking,gas oven,2015,0.014956031659425835
New York,resid,gas,clothes dryers,clothes dryer,2015,0.004096553127025819
New York,resid,gas,other,gas,2015,0.01701184332108151
New York,resid,refined liquids,heating,fuel furnace,2015,0.8937687943542949
New York,resid,refined liquids,hot water,fuel water heater,2015,0.07708863882915946
New York,resid,refined liquids,other,refined liquids,2015,0.023684628539248662
New York,resid,refined liquids,cooking,lpg oven,2015,0.005457938277296991
New York,resid,biomass,heating,wood furnace,2015,1
New York,comm,electricity,heating,electric heat pump,2015,0.020432705563767986
New York,comm,electricity,heating,electric furnace,2015,0.03686108976497928
New York,comm,electricity,cooling,air conditioning,2015,0.18965678708336872
New York,comm,electricity,hot water,electric heat pump water heater,2015,3.5674150120102105e-4
New York,comm,electricity,hot water,electric resistance water heater,2015,0.004077032715407997
New York,comm,electricity,ventilation,ventilation,2015,0.1545506146477505
New York,comm,electricity,cooking,electric range,2015,0.012074326960821568
New York,comm,electricity,lighting,incandescent,2015,0.010865623125998954
New York,comm,electricity,lighting,fluorescent,2015,0.12223758760646498
New York,comm,electricity,lighting,solid state,2015,0.014813512564717902
New York,comm,electricity,refrigeration,refrigeration,2015,0.15016036179633893
New York,comm,electricity,office,office equipment,2015,0.15854802668726753
New York,comm,electricity,other,electricity,2015,0.1253655899819147
New York,comm,gas,heating,gas furnace,2015,0.8016207931358219
New York,comm,gas,cooling,gas cooling,2015,0.015924691870376866
New York,comm,gas,hot water,gas water heater,2015,0.13434616587966958
New York,comm,gas,cooking,gas range,2015,0.048108349114131616
New York,comm,refined liquids,heating,fuel furnace,2015,0.9881908705226012
New York,comm,refined liquids,hot water,fuel water heater,2015,0.011809129477398822
North Carolina,resid,electricity,heating,electric furnace,2015,0.10529856127650801
North Carolina,resid,electricity,heating,electric heat pump,2015,0.07585700258546516
North Carolina,resid,electricity,cooling,air conditioning,2015,0.3105771257607992
North Carolina,resid,electricity,furnace fans,electricity,2015,0.012475273908633183
North Carolina,resid,electricity,other,electricity,2015,0.22574322526842283
North Carolina,resid,electricity,lighting,fluorescent,2015,0.009958318676844498
North Carolina,resid,electricity,lighting,solid state,2015,7.722257739394306e-4
North Carolina,resid,electricity,lighting,incandescent,2015,0.04462676625695681
North Carolina,resid,electricity,hot water,electric resistance water heater,2015,0.11005903002306408
North Carolina,resid,electricity,refrigerators,refrigerator,2015,0.0381252689260996
North Carolina,resid,electricity,cooking,electric oven,2015,0.007880364106283164
North Carolina,resid,electricity,clothes dryers,clothes dryer,2015,0.028447557657636065
North Carolina,resid,electricity,computers,electricity,2015,0.015427288739593542
North Carolina,resid,electricity,clothes washers,clothes washer,2015,0.004550812807061789
North Carolina,resid,electricity,dishwashers,dishwasher,2015,0.003176328713672624
North Carolina,resid,electricity,freezers,freezer,2015,0.007024849519020027
North Carolina,resid,gas,heating,gas furnace,2015,0.7674233543044029
North Carolina,resid,gas,hot water,gas water heater,2015,0.15232198616269035
North Carolina,resid,gas,cooking,gas oven,2015,0.016184623375635046
North Carolina,resid,gas,clothes dryers,clothes dryer,2015,0.003290828816682296
North Carolina,resid,gas,other,gas,2015,0.060779207340589385
North Carolina,resid,refined liquids,heating,fuel furnace,2015,0.7418265548311541
North Carolina,resid,refined liquids,hot water,fuel water heater,2015,0.10270201973610506
North Carolina,resid,refined liquids,other,refined liquids,2015,0.13358113262363108
North Carolina,resid,refined liquids,cooking,lpg oven,2015,0.021890292809109688
North Carolina,resid,biomass,heating,wood furnace,2015,1
North Carolina,comm,electricity,heating,electric heat pump,2015,0.019212210427652348
North Carolina,comm,electricity,heating,electric furnace,2015,0.014206403095460996
North Carolina,comm,electricity,cooling,air conditioning,2015,0.35570744550897354
North Carolina,comm,electricity,hot water,electric heat pump water heater,2015,2.9396725315216136e-4
North Carolina,comm,electricity,hot water,electric resistance water heater,2015,0.007544563688215479
North Carolina,comm,electricity,ventilation,ventilation,2015,0.09719680207602742
North Carolina,comm,electricity,cooking,electric range,2015,0.016101980492465726
North Carolina,comm,electricity,lighting,incandescent,2015,0.011680401309083887
North Carolina,comm,electricity,lighting,fluorescent,2015,0.09827151991084007
North Carolina,comm,electricity,lighting,solid state,2015,0.011001964100920416
North Carolina,comm,electricity,refrigeration,refrigeration,2015,0.14621021736158482
North Carolina,comm,electricity,office,office equipment,2015,0.11673899399239407
North Carolina,comm,electricity,other,electricity,2015,0.10583353078322903
North Carolina,comm,gas,heating,gas furnace,2015,0.6696722661603077
North Carolina,comm,gas,cooling,gas cooling,2015,0.03577572922881457
North Carolina,comm,gas,hot water,gas water heater,2015,0.1709052594113491
North Carolina,comm,gas,cooking,gas range,2015,0.12364674519952855
North Carolina,comm,refined liquids,heating,fuel furnace,2015,0.895530568216268
North Carolina,comm,refined liquids,hot water,fuel water heater,2015,0.104469431783732
North Dakota,resid,electricity,heating,electric furnace,2015,0.1325039884309549
North Dakota,resid,electricity,heating,electric heat pump,2015,0.037093577757228116
North Dakota,resid,electricity,cooling,air conditioning,2015,0.17770182383924576
North Dakota,resid,electricity,furnace fans,electricity,2015,0.02631877935162687
North Dakota,resid,electricity,other,electricity,2015,0.3009607256298385
North Dakota,resid,electricity,lighting,fluorescent,2015,0.01486565065259041
North Dakota,resid,electricity,lighting,solid state,2015,0.0011542823567767145
North Dakota,resid,electricity,lighting,incandescent,2015,0.06670680688475107
North Dakota,resid,electricity,hot water,electric resistance water heater,2015,0.08504799139832148
North Dakota,resid,electricity,refrigerators,refrigerator,2015,0.055474820705522974
North Dakota,resid,electricity,cooking,electric oven,2015,0.01101925463330705
North Dakota,resid,electricity,clothes dryers,clothes dryer,2015,0.03985002976298957
North Dakota,resid,electricity,computers,electricity,2015,0.021673395874216923
North Dakota,resid,electricity,clothes washers,clothes washer,2015,0.0067083149786249545
North Dakota,resid,electricity,dishwashers,dishwasher,2015,0.00494270293836887
North Dakota,resid,electricity,freezers,freezer,2015,0.01797785480563584
North Dakota,resid,gas,heating,gas furnace,2015,0.8650477213363512
North Dakota,resid,gas,hot water,gas water heater,2015,0.11661910354322993
North Dakota,resid,gas,cooking,gas oven,2015,0.006574900517672979
North Dakota,resid,gas,clothes dryers,clothes dryer,2015,0.0024643493857405183
North Dakota,resid,gas,other,gas,2015,0.009293925217005278
North Dakota,resid,refined liquids,heating,fuel furnace,2015,0.9331813851280332
North Dakota,resid,refined liquids,hot water,fuel water heater,2015,0.04594846298268525
North Dakota,resid,refined liquids,other,refined liquids,2015,0.013575501640055129
North Dakota,resid,refined liquids,cooking,lpg oven,2015,0.007294650249226489
North Dakota,resid,biomass,heating,wood furnace,2015,1
North Dakota,comm,electricity,heating,electric heat pump,2015,0.037007316819043956
North Dakota,comm,electricity,heating,electric furnace,2015,0.049860595463231155
North Dakota,comm,electricity,cooling,air conditioning,2015,0.1707189165161927
North Dakota,comm,electricity,hot water,electric heat pump water heater,2015,3.574687216452512e-4
North Dakota,comm,electricity,hot water,electric resistance water heater,2015,0.005291370325993252
North Dakota,comm,electricity,ventilation,ventilation,2015,0.12715987312397237
North Dakota,comm,electricity,cooking,electric range,2015,0.026929317465526303
North Dakota,comm,electricity,lighting,incandescent,2015,0.013489143710009505
North Dakota,comm,electricity,lighting,fluorescent,2015,0.11907292458215006
North Dakota,comm,electricity,lighting,solid state,2015,0.013250390963844838
North Dakota,comm,electricity,refrigeration,refrigeration,2015,0.1306089052151342
North Dakota,comm,electricity,office,office equipment,2015,0.15458976300357158
North Dakota,comm,electricity,other,electricity,2015,0.15166401408968483
North Dakota,comm,gas,heating,gas furnace,2015,0.8797539294404506
North Dakota,comm,gas,cooling,gas cooling,2015,0.001775034692449277
North Dakota,comm,gas,hot water,gas water heater,2015,0.0761327694854905
North Dakota,comm,gas,cooking,gas range,2015,0.04233826638160961
North Dakota,comm,refined liquids,heating,fuel furnace,2015,0.9965826604433742
North Dakota,comm,refined liquids,hot water,fuel water heater,2015,0.0034173395566257743
Ohio,resid,electricity,heating,electric furnace,2015,0.12425899055666678
Ohio,resid,electricity,heating,electric heat pump,2015,0.056273615053930845
Ohio,resid,electricity,cooling,air conditioning,2015,0.21235573482298306
Ohio,resid,electricity,furnace fans,electricity,2015,0.02538967761514565
Ohio,resid,electricity,other,electricity,2015,0.2536138856472675
Ohio,resid,electricity,lighting,fluorescent,2015,0.014878223963489848
Ohio,resid,electricity,lighting,solid state,2015,0.0011538826311488554
Ohio,resid,electricity,lighting,incandescent,2015,0.06668343337484957
Ohio,resid,electricity,hot water,electric resistance water heater,2015,0.10131461980316339
Ohio,resid,electricity,refrigerators,refrigerator,2015,0.05512135557557293
Ohio,resid,electricity,cooking,electric oven,2015,0.009583036751773959
Ohio,resid,electricity,clothes dryers,clothes dryer,2015,0.03277443026165683
Ohio,resid,electricity,computers,electricity,2015,0.022499202564942963
Ohio,resid,electricity,clothes washers,clothes washer,2015,0.006553965176092405
Ohio,resid,electricity,dishwashers,dishwasher,2015,0.004222753076523014
Ohio,resid,electricity,freezers,freezer,2015,0.013323193124792392
Ohio,resid,gas,heating,gas furnace,2015,0.8647576868439119
Ohio,resid,gas,hot water,gas water heater,2015,0.100062132920179
Ohio,resid,gas,cooking,gas oven,2015,0.01070835714536785
Ohio,resid,gas,clothes dryers,clothes dryer,2015,0.004637631282749053
Ohio,resid,gas,other,gas,2015,0.019834191807792154
Ohio,resid,refined liquids,heating,fuel furnace,2015,0.8877657728021169
Ohio,resid,refined liquids,hot water,fuel water heater,2015,0.061239953671632846
Ohio,resid,refined liquids,other,refined liquids,2015,0.04451446304798565
Ohio,resid,refined liquids,cooking,lpg oven,2015,0.006479810478264565
Ohio,resid,biomass,heating,wood furnace,2015,1
Ohio,comm,electricity,heating,electric heat pump,2015,0.0233867089207073
Ohio,comm,electricity,heating,electric furnace,2015,0.04392938138588912
Ohio,comm,electricity,cooling,air conditioning,2015,0.21980933140243256
Ohio,comm,electricity,hot water,electric heat pump water heater,2015,1.9282428456031766e-4
Ohio,comm,electricity,hot water,electric resistance water heater,2015,0.005282280315999299
Ohio,comm,electricity,ventilation,ventilation,2015,0.12969549339497508
Ohio,comm,electricity,cooking,electric range,2015,0.020961198718862362
Ohio,comm,electricity,lighting,incandescent,2015,0.012536163902207053
Ohio,comm,electricity,lighting,fluorescent,2015,0.11746497121333394
Ohio,comm,electricity,lighting,solid state,2015,0.013432154312287808
Ohio,comm,electricity,refrigeration,refrigeration,2015,0.14087489643554846
Ohio,comm,electricity,office,office equipment,2015,0.14213499312884809
Ohio,comm,electricity,other,electricity,2015,0.13029960258434872
Ohio,comm,gas,heating,gas furnace,2015,0.8198597324908393
Ohio,comm,gas,cooling,gas cooling,2015,0.011232412699304882
Ohio,comm,gas,hot water,gas water heater,2015,0.11366472082688932
Ohio,comm,gas,cooking,gas range,2015,0.055243133982966486
Ohio,comm,refined liquids,heating,fuel furnace,2015,0.9782202809945892
Ohio,comm,refined liquids,hot water,fuel water heater,2015,0.02177971900541079
Oklahoma,resid,electricity,heating,electric furnace,2015,0.1535467495919212
Oklahoma,resid,electricity,heating,electric heat pump,2015,0.026498684913207435
Oklahoma,resid,electricity,cooling,air conditioning,2015,0.35776029178741436
Oklahoma,resid,electricity,furnace fans,electricity,2015,0.013087601569635414
Oklahoma,resid,electricity,other,electricity,2015,0.21108887926659625
Oklahoma,resid,electricity,lighting,fluorescent,2015,0.009493512052610197
Oklahoma,resid,electricity,lighting,solid state,2015,7.36424182423633e-4
Oklahoma,resid,electricity,lighting,incandescent,2015,0.04255791891686094
Oklahoma,resid,electricity,hot water,electric resistance water heater,2015,0.08144908851896707
Oklahoma,resid,electricity,refrigerators,refrigerator,2015,0.038440885462665136
Oklahoma,resid,electricity,cooking,electric oven,2015,0.006366561293772042
Oklahoma,resid,electricity,clothes dryers,clothes dryer,2015,0.028878602934197632
Oklahoma,resid,electricity,computers,electricity,2015,0.013209460020784405
Oklahoma,resid,electricity,clothes washers,clothes washer,2015,0.004575027441542883
Oklahoma,resid,electricity,dishwashers,dishwasher,2015,0.003117281376348163
Oklahoma,resid,electricity,freezers,freezer,2015,0.009193030671053294
Oklahoma,resid,gas,heating,gas furnace,2015,0.7682085563821789
Oklahoma,resid,gas,hot water,gas water heater,2015,0.15187318110095918
Oklahoma,resid,gas,cooking,gas oven,2015,0.015776405948109182
Oklahoma,resid,gas,clothes dryers,clothes dryer,2015,0.004647504890500866
Oklahoma,resid,gas,other,gas,2015,0.05949435167825181
Oklahoma,resid,refined liquids,heating,fuel furnace,2015,0.6524105864992701
Oklahoma,resid,refined liquids,hot water,fuel water heater,2015,0.16094227777353134
Oklahoma,resid,refined liquids,other,refined liquids,2015,0.13920673300490088
Oklahoma,resid,refined liquids,cooking,lpg oven,2015,0.04744040272229767
Oklahoma,resid,biomass,heating,wood furnace,2015,1
Oklahoma,comm,electricity,heating,electric heat pump,2015,0.017459233785854098
Oklahoma,comm,electricity,heating,electric furnace,2015,0.015695204639042705
Oklahoma,comm,electricity,cooling,air conditioning,2015,0.3671116915593971
Oklahoma,comm,electricity,hot water,electric heat pump water heater,2015,1.4643849296423612e-4
Oklahoma,comm,electricity,hot water,electric resistance water heater,2015,0.006452570840914926
Oklahoma,comm,electricity,ventilation,ventilation,2015,0.10194083519243567
Oklahoma,comm,electricity,cooking,electric range,2015,0.01902086367308125
Oklahoma,comm,electricity,lighting,incandescent,2015,0.011390839119096099
Oklahoma,comm,electricity,lighting,fluorescent,2015,0.10029265746150097
Oklahoma,comm,electricity,lighting,solid state,2015,0.010639974150769551
Oklahoma,comm,electricity,refrigeration,refrigeration,2015,0.12217648932290305
Oklahoma,comm,electricity,office,office equipment,2015,0.11202726135715105
Oklahoma,comm,electricity,other,electricity,2015,0.11564594040488925
Oklahoma,comm,gas,heating,gas furnace,2015,0.6990765607590909
Oklahoma,comm,gas,cooling,gas cooling,2015,0.03602351948182249
Oklahoma,comm,gas,hot water,gas water heater,2015,0.1541469431472706
Oklahoma,comm,gas,cooking,gas range,2015,0.11075297661181607
Oklahoma,comm,refined liquids,heating,fuel furnace,2015,0
Oklahoma,comm,refined liquids,hot water,fuel water heater,2015,0
Oregon,resid,electricity,heating,electric furnace,2015,0.1493565534814944
Oregon,resid,electricity,heating,electric heat pump,2015,0.05800263036636686
Oregon,resid,electricity,cooling,air conditioning,2015,0.1617066238651032
Oregon,resid,electricity,furnace fans,electricity,2015,0.011178561768211678
Oregon,resid,electricity,other,electricity,2015,0.23491007516744
Oregon,resid,electricity,lighting,fluorescent,2015,0.018595647086337076
Oregon,resid,electricity,lighting,solid state,2015,0.0014408796652563337
Oregon,resid,electricity,lighting,incandescent,2015,0.08326892425829484
Oregon,resid,electricity,hot water,electric resistance water heater,2015,0.10275978026382265
Oregon,resid,electricity,refrigerators,refrigerator,2015,0.07285489152643439
Oregon,resid,electricity,cooking,electric oven,2015,0.0101550958349117
Oregon,resid,electricity,clothes dryers,clothes dryer,2015,0.038074468144996716
Oregon,resid,electricity,computers,electricity,2015,0.03027141466109388
Oregon,resid,electricity,clothes washers,clothes washer,2015,0.00766863999398557
Oregon,resid,electricity,dishwashers,dishwasher,2015,0.006078016049066437
Oregon,resid,electricity,freezers,freezer,2015,0.01367779786718422
Oregon,resid,gas,heating,gas furnace,2015,0.6774663935268994
Oregon,resid,gas,hot water,gas water heater,2015,0.22975990027527118
Oregon,resid,gas,cooking,gas oven,2015,0.020679604709589943
Oregon,resid,gas,clothes dryers,clothes dryer,2015,0.00871581344208265
Oregon,resid,gas,other,gas,2015,0.06337828804615687
Oregon,resid,refined liquids,heating,fuel furnace,2015,0.6278041783518693
Oregon,resid,refined liquids,hot water,fuel water heater,2015,0.19984040176948353
Oregon,resid,refined liquids,other,refined liquids,2015,0.14164188575664674
Oregon,resid,refined liquids,cooking,lpg oven,2015,0.030713534122000476
Oregon,resid,biomass,heating,wood furnace,2015,1
Oregon,comm,electricity,heating,electric heat pump,2015,0.024476030108960583
Oregon,comm,electricity,heating,electric furnace,2015,0.023149879024766024
Oregon,comm,electricity,cooling,air conditioning,2015,0.182899483221613
Oregon,comm,electricity,hot water,electric heat pump water heater,2015,3.006826913241417e-4
Oregon,comm,electricity,hot water,electric resistance water heater,2015,0.0055222953895773755
Oregon,comm,electricity,ventilation,ventilation,2015,0.12545943709836507
Oregon,comm,electricity,cooking,electric range,2015,0.022593421195090793
Oregon,comm,electricity,lighting,incandescent,2015,0.011485636034005119
Oregon,comm,electricity,lighting,fluorescent,2015,0.10779450569324629
Oregon,comm,electricity,lighting,solid state,2015,0.014854251622861789
Oregon,comm,electricity,refrigeration,refrigeration,2015,0.1780787627468462
Oregon,comm,electricity,office,office equipment,2015,0.17114685055387455
Oregon,comm,electricity,other,electricity,2015,0.13223876461946907
Oregon,comm,gas,heating,gas furnace,2015,0.6461718417811836
Oregon,comm,gas,cooling,gas cooling,2015,0.007850732369616515
Oregon,comm,gas,hot water,gas water heater,2015,0.21754536982816342
Oregon,comm,gas,cooking,gas range,2015,0.12843205602103647
Oregon,comm,refined liquids,heating,fuel furnace,2015,0.9858334764271879
Oregon,comm,refined liquids,hot water,fuel water heater,2015,0.014166523572812086
